district_code,month,flood_index,heat_index,rainfall_anomaly_z,temp_anomaly_z,ndvi,flood_events_count,heatwave_days
D-069,2022-02,72.16,27.66,1.238,-0.668,0.494,1,4
D-069,2022-03,76.13,31.88,1.31,-0.285,0.543,2,3
D-069,2022-04,78.6,34.43,1.221,0.428,0.486,0,2
D-069,2022-05,63.51,43.24,0.779,-0.981,0.412,0,1
D-069,2022-06,61.45,49.7,1.576,0.959,0.478,0,3
D-069,2022-07,53.16,37.31,1.455,0.716,0.539,2,0
D-069,2022-08,49.72,28.65,0.824,-0.856,0.607,1,3
D-069,2022-09,48.81,22.67,0.715,-1.455,0.561,1,2
D-069,2022-10,51.41,22.7,0.43,-0.676,0.578,1,1
D-069,2022-11,59.8,18.05,0.718,-0.733,0.619,5,0
D-069,2022-12,67.69,14.08,0.03,-0.555,0.58,4,2
D-069,2023-01,72.13,7.1,1.003,-1.326,0.569,4,1
D-069,2023-02,83.98,17.94,1.453,-0.703,0.591,4,1
D-069,2023-03,83.35,32.33,1.33,0.6,0.521,2,1
D-069,2023-04,73.01,54.78,2.716,0.825,0.422,3,2
D-069,2023-05,65.53,53.76,2.552,1.595,0.45,4,3
D-069,2023-06,59.71,64.66,0.476,0.189,0.459,2,1
D-069,2023-07,50.94,54.45,-0.203,0.731,0.443,2,1
D-069,2023-08,48.88,43.27,-0.971,-1.194,0.492,0,1
D-069,2023-09,39.17,28.52,-0.591,-0.768,0.533,0,3
D-069,2023-10,41.74,28.18,-0.575,-0.737,0.637,0,2
D-069,2023-11,55.94,20.03,0.574,-0.663,0.599,1,0
D-069,2023-12,63.74,19.1,-0.965,-1.016,0.608,1,0
D-069,2024-01,72.96,19.76,1.45,-0.236,0.597,2,2
D-069,2024-02,79.05,26.73,1.298,-0.813,0.539,3,1
D-069,2024-03,83.33,32.37,1.845,0.197,0.546,3,1
D-069,2024-04,78.85,52.23,0.782,0.02,0.422,1,2
D-069,2024-05,66.12,58.4,0.724,-0.495,0.43,1,5
D-069,2024-06,64.97,49.48,1.123,0.315,0.491,1,5
D-069,2024-07,56.89,55.58,0.951,0.695,0.497,1,5
D-069,2024-08,47.14,41.8,0.806,-0.663,0.495,0,2
D-069,2024-09,41.34,30.28,0.658,0.026,0.622,0,1
D-069,2024-10,35.17,24.64,-1.745,-0.858,0.638,0,3
D-069,2024-11,45.69,18.18,0.11,-1.388,0.595,2,1
D-069,2024-12,54.65,23.44,0.85,-1.503,0.531,3,0
D-070,2021-01,66.4,29.59,1.477,-0.358,0.527,2,2
D-070,2021-02,72.52,33.33,1.203,-0.762,0.551,3,0
D-070,2021-03,77.53,40.1,2.021,-1.145,0.458,4,4
D-070,2021-04,78.88,55.74,2.902,1.39,0.433,5,3
D-070,2021-05,73.33,57.17,1.721,0.733,0.463,1,3
D-070,2021-06,52.93,58.17,0.481,0.54,0.45,2,4
D-070,2021-07,57.66,52.52,1.05,-0.565,0.418,3,4
D-070,2021-08,47.18,48.88,0.097,0.123,0.467,1,2
D-070,2021-09,39.9,44.22,0.787,-0.901,0.501,1,0
D-070,2021-10,45.64,29.51,-0.009,-1.052,0.537,1,0
D-070,2021-11,44.15,24.6,-1.301,-0.64,0.601,1,4
D-070,2021-12,60.93,23.38,1.227,-1.22,0.587,2,0
D-070,2022-01,72.87,28.14,1.589,0.238,0.572,2,0
D-070,2022-02,77.36,28.53,0.918,0.372,0.566,3,0
D-070,2022-03,84.22,39.29,1.152,0.073,0.505,3,1
D-070,2022-04,93.48,48.98,2.427,-0.566,0.489,3,3
D-070,2022-05,83.17,63.87,1.899,1.004,0.413,0,4
D-070,2022-06,72.02,63.17,2.232,1.671,0.461,1,2
D-070,2022-07,63.56,53.25,0.366,-1.419,0.492,2,4
D-070,2022-08,50.58,52.26,0.639,0.851,0.485,1,2
D-070,2022-09,48.68,41.85,0.154,0.262,0.51,1,6
D-070,2022-10,47.87,33.34,-0.79,-0.014,0.533,2,1
D-070,2022-11,49.55,17.3,0.537,-0.97,0.634,1,1
D-070,2022-12,60.83,19.24,0.995,-1.156,0.561,4,2
D-070,2023-01,66.81,22.89,1.631,-0.302,0.541,1,3
D-070,2023-02,80.11,29.11,1.784,0.442,0.55,1,2
D-070,2023-03,84.82,47.55,1.987,0.539,0.445,3,4
D-070,2023-04,83.75,55.36,1.328,0.136,0.488,3,0
D-070,2023-05,77.14,67.29,1.505,0.846,0.395,1,2
D-070,2023-06,69.17,73.55,1.674,0.116,0.423,1,7
D-070,2023-07,57.89,67.57,0.641,1.294,0.407,2,4
D-070,2023-08,53.82,56.52,1.109,0.785,0.479,2,4
D-070,2023-09,48.42,50.04,-0.194,-0.269,0.535,2,3
D-070,2023-10,37.42,42.31,-0.549,0.4,0.526,2,2
D-070,2023-11,44.48,31.89,1.301,0.995,0.559,0,0
D-070,2023-12,54.18,22.07,1.175,-0.989,0.596,1,1
D-070,2024-01,70.15,34.75,1.169,0.404,0.524,3,1
D-070,2024-02,84.65,45.37,1.738,-0.003,0.443,2,2
D-070,2024-03,81.53,52.83,1.584,-0.858,0.449,1,4
D-070,2024-04,78.99,58.72,0.478,1.035,0.437,2,4
D-070,2024-05,71.69,68.44,1.048,0.046,0.394,1,2
D-070,2024-06,59.43,79.19,1.008,0.491,0.347,2,6
D-070,2024-07,51.66,69.33,1.528,1.184,0.448,2,5
D-070,2024-08,42.12,56.14,-0.25,0.221,0.432,1,4
D-070,2024-09,32.77,48.95,-0.269,1.283,0.522,0,0
D-070,2024-10,37.7,45.42,0.081,-0.57,0.505,1,3
D-070,2024-11,55.32,41.15,-0.83,0.749,0.485,1,3
D-070,2024-12,65.06,36.95,0.179,-0.57,0.583,1,1
D-071,2021-01,74.29,73.6,0.308,-0.039,0.362,2,6
D-071,2021-02,79.6,81.22,1.355,1.951,0.387,3,4
D-071,2021-03,84.96,81.88,2.916,1.505,0.366,1,0
D-071,2021-04,83.45,90.76,1.096,1.138,0.351,1,2
D-071,2021-05,68.59,99.3,1.838,1.19,0.291,0,7
D-071,2021-06,62.67,100.0,1.46,2.112,0.248,0,1
D-071,2021-07,53.02,98.92,0.084,3.0,0.293,2,6
D-071,2021-08,46.37,91.05,0.195,1.181,0.343,1,3
D-071,2021-09,44.61,82.46,-0.023,0.66,0.375,1,6
D-071,2021-10,41.24,69.9,0.637,1.202,0.441,3,4
D-071,2021-11,46.77,63.68,0.271,0.837,0.431,4,1
D-071,2021-12,63.66,57.25,0.244,1.864,0.436,3,4
D-071,2022-01,78.43,61.49,1.946,0.036,0.382,1,7
D-071,2022-02,85.62,65.35,1.554,0.255,0.4,1,1
D-071,2022-03,98.36,80.49,2.257,1.005,0.308,3,8
D-071,2022-04,87.59,94.95,1.349,1.795,0.265,3,5
D-071,2022-05,79.9,100.0,1.719,1.461,0.24,2,5
D-071,2022-06,71.78,100.0,1.36,2.154,0.31,3,11
D-071,2022-07,56.51,100.0,1.152,2.118,0.254,2,4
D-071,2022-08,55.15,98.45,0.449,1.553,0.354,2,4
D-071,2022-09,49.07,86.13,0.688,0.784,0.294,4,3
D-071,2022-10,53.74,74.86,0.489,1.304,0.334,0,4
D-071,2022-11,51.72,66.33,1.937,0.358,0.419,0,3
D-071,2022-12,64.68,67.28,0.649,-0.84,0.445,3,7
D-071,2023-01,74.56,69.68,1.032,-0.239,0.396,2,6
D-071,2023-02,80.85,80.05,2.802,1.844,0.347,3,4
D-071,2023-03,89.3,89.79,1.838,1.37,0.324,1,8
D-071,2023-04,92.33,95.54,2.143,2.258,0.267,2,2
D-071,2023-05,88.27,100.0,1.737,2.014,0.294,8,5
D-071,2023-06,76.5,100.0,1.652,1.994,0.346,1,6
D-071,2023-07,56.26,100.0,1.434,2.15,0.265,2,6
D-071,2023-08,47.03,100.0,0.437,1.451,0.301,1,7
D-071,2023-09,41.18,93.63,-0.024,1.967,0.335,1,8
D-071,2023-10,47.99,78.68,-0.729,2.816,0.392,1,7
D-071,2023-11,46.0,74.41,-0.195,0.531,0.469,3,7
D-071,2023-12,55.45,75.1,1.453,1.283,0.398,4,0
D-071,2024-01,73.46,80.94,1.162,1.388,0.342,0,7
D-071,2024-02,77.81,86.63,1.143,0.234,0.335,0,3
D-071,2024-03,84.51,99.71,1.586,2.123,0.301,4,5
D-071,2024-04,90.78,100.0,2.025,2.673,0.326,1,3
D-071,2024-05,76.43,100.0,2.296,2.529,0.285,1,5
D-071,2024-06,68.96,100.0,0.545,1.26,0.308,2,7
D-071,2024-07,64.39,100.0,2.398,1.331,0.241,1,3
D-071,2024-08,56.13,100.0,0.512,2.127,0.346,0,7
D-071,2024-09,50.13,100.0,-0.359,1.221,0.372,1,6
D-071,2024-10,55.65,89.28,0.787,0.39,0.342,0,6
D-071,2024-11,58.45,85.93,1.137,0.455,0.366,1,5
D-071,2024-12,59.7,83.12,1.454,1.027,0.326,0,9
D-072,2021-01,77.45,62.14,2.068,1.26,0.407,1,3
D-072,2021-02,85.66,61.37,2.985,0.578,0.431,2,2
D-072,2021-03,83.44,70.77,2.724,0.297,0.428,0,7
D-072,2021-04,84.23,82.0,0.94,1.522,0.354,0,5
D-072,2021-05,81.37,80.38,2.148,1.024,0.309,4,3
D-072,2021-06,74.69,92.48,2.319,1.574,0.28,2,6
D-072,2021-07,69.66,85.82,1.763,1.119,0.309,4,2
D-072,2021-08,50.43,77.06,1.331,-0.52,0.413,0,5
D-072,2021-09,44.36,62.88,0.702,1.444,0.452,2,2
D-072,2021-10,37.45,58.32,-0.595,1.442,0.45,1,5
D-072,2021-11,49.16,48.24,0.607,-0.261,0.506,1,1
D-072,2021-12,70.86,46.03,-0.256,0.175,0.506,1,0
D-072,2022-01,81.68,51.48,1.862,-0.774,0.475,2,5
D-072,2022-02,85.57,69.75,0.996,2.212,0.366,3,4
D-072,2022-03,87.32,85.8,2.638,1.298,0.339,2,5
D-072,2022-04,82.35,91.52,2.979,0.644,0.318,0,4
D-072,2022-05,81.24,97.35,2.218,1.49,0.308,2,7
D-072,2022-06,71.25,91.1,1.399,2.099,0.305,1,4
D-072,2022-07,69.17,86.9,1.897,1.632,0.336,1,8
D-072,2022-08,68.05,69.45,1.316,0.722,0.42,1,3
D-072,2022-09,62.25,68.99,1.033,2.478,0.423,1,3
D-072,2022-10,49.51,62.11,0.556,0.192,0.431,1,0
D-072,2022-11,60.24,53.26,0.205,0.388,0.452,1,3
D-072,2022-12,64.56,42.55,2.522,1.911,0.436,0,1
D-072,2023-01,79.11,48.14,1.35,-0.751,0.472,3,3
D-072,2023-02,83.74,55.84,2.016,-0.679,0.461,1,1
D-072,2023-03,92.76,71.78,1.444,0.771,0.358,3,0
D-072,2023-04,97.43,77.38,1.06,0.566,0.339,3,7
D-072,2023-05,82.73,85.37,1.234,0.489,0.33,4,5
D-072,2023-06,70.85,93.95,2.333,1.111,0.344,1,5
D-072,2023-07,68.91,93.58,1.025,1.943,0.34,0,7
D-072,2023-08,59.85,80.97,0.438,2.118,0.368,0,4
D-072,2023-09,41.2,65.03,1.332,0.705,0.433,1,2
D-072,2023-10,50.85,56.58,1.704,1.177,0.374,2,2
D-072,2023-11,57.9,40.82,0.864,-0.222,0.526,3,2
D-072,2023-12,70.83,47.82,2.481,0.686,0.482,0,0
D-072,2024-01,74.67,50.63,0.65,0.323,0.498,2,1
D-072,2024-02,93.13,64.94,1.783,0.714,0.347,2,3
D-072,2024-03,98.91,77.7,2.811,1.07,0.391,2,1
D-072,2024-04,86.0,89.8,1.308,2.032,0.356,2,7
D-072,2024-05,79.37,80.8,2.156,2.465,0.335,2,7
D-072,2024-06,72.44,91.05,1.298,2.351,0.325,3,3
D-072,2024-07,59.35,90.42,0.935,2.597,0.321,0,3
D-072,2024-08,49.48,87.15,0.844,0.247,0.322,0,3
D-072,2024-09,48.18,68.55,-0.117,0.275,0.472,1,1
D-072,2024-10,62.02,60.86,1.556,1.006,0.435,0,6
D-072,2024-11,72.25,62.52,2.111,0.743,0.426,0,5
D-072,2024-12,70.54,58.83,0.123,-0.009,0.396,5,4
D-073,2021-01,90.68,48.85,2.626,-0.596,0.462,2,4
D-073,2021-02,89.61,48.61,2.868,-1.217,0.496,0,4
D-073,2021-03,94.07,60.46,1.506,-0.495,0.386,3,1
D-073,2021-04,95.62,67.26,0.914,1.733,0.416,1,3
D-073,2021-05,85.2,79.32,2.252,1.607,0.36,1,3
D-073,2021-06,75.56,69.63,3.0,0.941,0.371,4,6
D-073,2021-07,67.34,66.02,0.843,-0.036,0.395,3,2
D-073,2021-08,63.9,56.96,2.261,1.292,0.455,1,4
D-073,2021-09,56.72,38.23,0.592,-0.44,0.504,0,1
D-073,2021-10,65.69,27.35,1.791,-1.147,0.523,0,1
D-073,2021-11,73.53,20.13,1.586,-0.388,0.55,1,1
D-073,2021-12,78.33,24.54,1.128,-1.192,0.569,1,3
D-073,2022-01,84.85,24.96,0.514,-0.893,0.513,0,0
D-073,2022-02,77.51,39.4,1.637,-1.268,0.524,0,2
D-073,2022-03,86.47,52.58,1.73,0.223,0.43,6,3
D-073,2022-04,83.36,65.64,2.061,0.054,0.382,1,6
D-073,2022-05,70.36,68.52,1.702,-0.326,0.419,1,3
D-073,2022-06,69.88,68.1,1.351,-0.089,0.404,2,1
D-073,2022-07,58.57,66.08,0.921,0.752,0.477,0,2
D-073,2022-08,52.08,59.67,0.033,0.326,0.492,3,4
D-073,2022-09,44.14,52.74,-1.108,-0.038,0.511,1,0
D-073,2022-10,45.5,37.24,-0.243,-0.254,0.563,1,1
D-073,2022-11,49.68,34.44,-0.448,0.322,0.55,0,2
D-073,2022-12,64.86,37.86,0.613,-0.98,0.472,2,2
D-073,2023-01,78.25,36.76,2.726,0.28,0.482,2,1
D-073,2023-02,80.83,33.45,1.475,-0.604,0.485,4,1
D-073,2023-03,89.37,45.64,1.393,0.261,0.461,1,1
D-073,2023-04,92.72,61.29,2.044,1.259,0.341,0,3
D-073,2023-05,89.58,76.89,2.379,1.423,0.374,3,7
D-073,2023-06,77.81,77.31,1.315,0.915,0.369,1,5
D-073,2023-07,70.27,76.01,0.483,1.199,0.412,2,3
D-073,2023-08,63.0,69.71,0.421,1.7,0.365,1,2
D-073,2023-09,56.13,64.17,-0.194,-1.026,0.46,2,2
D-073,2023-10,61.78,49.03,1.606,-0.09,0.53,1,1
D-073,2023-11,69.74,38.68,1.15,0.638,0.519,2,2
D-073,2023-12,81.38,33.68,0.895,-0.327,0.513,0,4
D-073,2024-01,83.91,46.13,1.206,0.016,0.474,6,2
D-073,2024-02,99.4,49.47,1.284,-0.113,0.461,7,0
D-073,2024-03,100.0,56.47,2.696,1.264,0.442,5,2
D-073,2024-04,98.28,60.89,1.929,0.966,0.372,2,4
D-073,2024-05,87.15,75.63,0.311,1.201,0.345,1,6
D-073,2024-06,80.19,83.03,1.306,2.43,0.356,1,3
D-073,2024-07,69.04,78.27,1.224,1.015,0.361,1,5
D-073,2024-08,56.2,73.93,1.998,0.498,0.364,2,1
D-073,2024-09,62.82,66.13,0.552,0.348,0.376,1,8
D-073,2024-10,65.91,48.5,3.0,0.572,0.419,4,2
D-073,2024-11,62.08,39.34,0.79,-1.061,0.492,1,3
D-073,2024-12,77.92,43.04,1.436,-0.517,0.48,2,1
D-074,2021-01,94.76,52.99,1.606,0.191,0.385,1,3
D-074,2021-02,88.62,58.89,2.363,0.555,0.457,1,0
D-074,2021-03,96.09,65.71,2.881,0.774,0.356,1,2
D-074,2021-04,94.27,73.67,2.263,0.943,0.357,3,5
D-074,2021-05,83.68,83.59,1.094,2.044,0.334,1,1
D-074,2021-06,75.21,87.92,1.038,2.755,0.298,1,4
D-074,2021-07,62.43,89.51,1.707,1.551,0.35,1,6
D-074,2021-08,51.28,87.83,-0.002,1.187,0.385,2,3
D-074,2021-09,46.93,67.3,-0.819,1.917,0.379,2,2
D-074,2021-10,44.68,62.4,-0.863,-0.131,0.43,1,5
D-074,2021-11,56.96,53.24,0.879,-0.645,0.44,3,1
D-074,2021-12,67.07,48.77,1.267,-0.306,0.54,2,3
D-074,2022-01,78.85,57.83,2.311,1.258,0.455,1,2
D-074,2022-02,96.41,64.84,2.03,0.713,0.411,2,3
D-074,2022-03,100.0,78.22,2.175,0.945,0.336,1,2
D-074,2022-04,100.0,84.7,2.745,1.072,0.402,4,6
D-074,2022-05,98.67,92.73,2.23,2.545,0.321,3,5
D-074,2022-06,91.25,94.81,2.718,1.773,0.291,4,8
D-074,2022-07,68.34,86.43,2.453,1.494,0.308,1,3
D-074,2022-08,61.28,85.02,0.016,1.235,0.387,0,8
D-074,2022-09,61.29,75.24,-0.101,3.0,0.394,1,3
D-074,2022-10,58.64,67.48,0.737,-0.014,0.408,2,3
D-074,2022-11,65.92,55.08,0.696,1.222,0.437,3,5
D-074,2022-12,79.26,44.43,1.262,-1.068,0.473,1,1
D-074,2023-01,92.86,43.49,1.874,-1.388,0.46,1,3
D-074,2023-02,94.05,59.78,2.154,-0.768,0.429,4,1
D-074,2023-03,93.95,73.86,3.0,1.64,0.349,1,8
D-074,2023-04,90.04,85.67,2.799,2.533,0.3,2,6
D-074,2023-05,78.44,97.58,1.584,2.302,0.305,0,3
D-074,2023-06,62.06,99.13,1.219,1.418,0.247,2,3
D-074,2023-07,65.67,97.66,0.289,1.706,0.356,0,1
D-074,2023-08,53.04,86.97,0.157,1.343,0.392,0,3
D-074,2023-09,46.57,76.67,0.411,0.859,0.49,1,5
D-074,2023-10,48.09,59.28,-0.211,-0.11,0.408,3,3
D-074,2023-11,45.63,59.16,0.978,1.319,0.471,0,1
D-074,2023-12,68.4,52.2,0.729,0.148,0.495,2,1
D-074,2024-01,81.99,60.45,1.864,0.446,0.446,3,1
D-074,2024-02,89.68,75.12,3.0,1.009,0.382,2,5
D-074,2024-03,100.0,88.69,3.0,1.572,0.311,4,5
D-074,2024-04,93.58,98.69,1.427,1.637,0.309,0,4
D-074,2024-05,90.29,100.0,1.533,2.683,0.259,3,2
D-074,2024-06,75.56,100.0,1.236,2.53,0.261,0,2
D-074,2024-07,71.18,100.0,0.388,2.18,0.319,3,2
D-074,2024-08,58.94,98.44,-0.131,2.563,0.277,2,6
D-074,2024-09,50.6,79.25,-1.393,2.888,0.332,1,9
D-074,2024-10,62.82,78.26,1.073,1.242,0.373,1,3
D-074,2024-11,80.36,64.58,3.0,0.35,0.441,2,5
D-074,2024-12,75.63,63.3,1.462,1.05,0.443,0,3
D-075,2021-01,51.27,49.83,-0.72,0.637,0.496,1,1
D-075,2021-02,63.25,55.1,0.386,-0.116,0.427,1,2
D-075,2021-03,60.87,63.36,0.881,0.156,0.475,2,1
D-075,2021-04,65.95,68.69,2.343,0.53,0.389,3,4
D-075,2021-05,60.28,76.61,-0.178,2.012,0.37,3,7
D-075,2021-06,39.71,79.33,-0.475,1.845,0.403,1,4
D-075,2021-07,25.55,60.18,-1.722,0.458,0.435,2,3
D-075,2021-08,18.01,50.06,-0.861,-1.097,0.456,0,4
D-075,2021-09,17.21,48.07,-0.65,-0.023,0.548,0,1
D-075,2021-10,24.05,42.12,-2.022,-0.503,0.534,1,2
D-075,2021-11,23.85,40.51,-1.143,-0.497,0.528,0,0
D-075,2021-12,29.11,34.91,0.248,0.439,0.562,0,4
D-075,2022-01,46.93,37.13,-0.532,0.3,0.509,1,1
D-075,2022-02,52.06,43.14,0.199,0.571,0.557,0,2
D-075,2022-03,60.24,51.93,0.873,0.114,0.504,4,3
D-075,2022-04,62.98,61.12,1.628,-0.349,0.446,1,3
D-075,2022-05,57.89,71.87,-0.136,0.492,0.383,3,2
D-075,2022-06,58.01,80.1,2.8,1.655,0.368,3,3
D-075,2022-07,45.13,81.72,0.822,1.721,0.364,2,7
D-075,2022-08,40.7,73.95,0.657,0.966,0.409,2,3
D-075,2022-09,27.72,65.48,0.493,1.337,0.405,0,4
D-075,2022-10,24.5,54.09,-0.976,-0.211,0.497,1,5
D-075,2022-11,40.11,48.3,0.493,0.636,0.448,2,4
D-075,2022-12,46.0,38.24,-0.711,-0.18,0.534,0,0
D-075,2023-01,45.87,36.44,0.302,0.055,0.59,2,2
D-075,2023-02,54.37,63.52,0.562,1.804,0.449,2,2
D-075,2023-03,57.43,71.37,-0.011,0.194,0.437,3,3
D-075,2023-04,62.53,82.94,0.963,1.905,0.333,3,8
D-075,2023-05,57.94,87.95,0.37,2.085,0.361,1,8
D-075,2023-06,47.05,92.22,0.856,1.384,0.373,1,8
D-075,2023-07,38.9,84.06,-1.539,1.594,0.399,1,1
D-075,2023-08,35.11,77.62,-0.897,1.329,0.365,1,3
D-075,2023-09,30.04,66.3,-0.373,0.587,0.404,2,7
D-075,2023-10,29.25,48.52,-0.167,1.088,0.529,0,2
D-075,2023-11,26.38,47.35,0.17,-0.796,0.483,0,2
D-075,2023-12,30.47,37.0,0.58,0.095,0.57,1,2
D-075,2024-01,41.93,34.34,-0.295,0.611,0.552,0,0
D-075,2024-02,58.86,51.61,0.85,0.13,0.531,1,5
D-075,2024-03,66.95,63.09,2.171,-0.159,0.453,2,7
D-075,2024-04,68.33,74.42,1.129,1.308,0.379,1,3
D-075,2024-05,61.33,83.48,1.12,1.971,0.347,0,4
D-075,2024-06,49.57,88.78,1.984,1.245,0.338,2,4
D-075,2024-07,41.18,89.2,0.627,2.939,0.377,1,6
D-075,2024-08,29.89,76.44,-0.273,0.825,0.371,0,3
D-075,2024-09,24.76,66.78,-0.955,1.768,0.464,1,1
D-075,2024-10,18.28,53.92,-0.341,-0.2,0.477,0,3
D-075,2024-11,23.55,36.34,0.533,0.654,0.618,0,2
D-075,2024-12,33.13,36.85,0.107,0.824,0.536,0,3
D-076,2021-01,68.4,54.34,1.682,0.522,0.442,0,1
D-076,2021-02,68.59,55.61,-0.162,0.223,0.388,2,1
D-076,2021-03,80.68,62.47,1.526,0.759,0.408,2,4
D-076,2021-04,88.45,68.5,2.454,0.982,0.378,1,6
D-076,2021-05,80.7,76.46,1.913,0.542,0.325,0,5
D-076,2021-06,66.4,72.06,0.501,0.932,0.372,1,3
D-076,2021-07,51.22,74.32,-0.92,1.372,0.376,3,4
D-076,2021-08,47.5,64.19,0.96,0.513,0.415,4,6
D-076,2021-09,51.47,55.91,1.035,0.43,0.464,5,1
D-076,2021-10,51.51,57.66,0.911,0.03,0.452,1,2
D-076,2021-11,49.42,47.77,0.7,0.572,0.473,2,2
D-076,2021-12,60.71,43.56,-0.579,-0.286,0.514,2,3
D-076,2022-01,65.77,43.86,1.818,0.018,0.507,3,4
D-076,2022-02,84.97,43.69,1.65,-0.547,0.501,2,7
D-076,2022-03,96.17,55.17,1.66,0.323,0.439,1,4
D-076,2022-04,90.27,66.71,2.444,0.59,0.436,4,7
D-076,2022-05,81.4,73.0,1.642,0.583,0.365,1,3
D-076,2022-06,71.18,86.32,2.865,2.252,0.308,5,6
D-076,2022-07,52.06,85.6,-0.427,0.909,0.36,1,3
D-076,2022-08,42.91,63.11,0.551,2.327,0.448,0,4
D-076,2022-09,31.59,60.47,-0.176,0.913,0.495,1,3
D-076,2022-10,47.29,47.43,0.239,-0.722,0.466,2,4
D-076,2022-11,59.69,41.35,1.652,0.418,0.495,2,3
D-076,2022-12,61.41,34.66,0.76,-0.78,0.537,4,1
D-076,2023-01,81.4,52.48,1.888,0.776,0.445,3,1
D-076,2023-02,90.2,63.76,3.0,0.423,0.384,4,1
D-076,2023-03,93.68,68.21,3.0,1.212,0.444,4,2
D-076,2023-04,89.7,83.2,1.985,1.119,0.332,2,7
D-076,2023-05,82.99,82.74,1.232,-0.262,0.359,1,5
D-076,2023-06,88.84,85.93,1.789,1.429,0.337,4,4
D-076,2023-07,66.32,76.88,0.399,0.507,0.408,1,4
D-076,2023-08,56.14,74.98,0.512,0.444,0.365,0,7
D-076,2023-09,42.56,64.66,0.238,0.895,0.406,1,8
D-076,2023-10,53.58,53.77,0.661,0.486,0.502,2,6
D-076,2023-11,62.43,48.14,1.021,0.29,0.474,1,1
D-076,2023-12,77.78,47.53,0.706,0.556,0.424,4,1
D-076,2024-01,83.33,59.05,2.439,0.504,0.415,4,2
D-076,2024-02,91.25,78.61,1.279,0.672,0.383,6,3
D-076,2024-03,91.75,81.68,1.367,0.732,0.335,5,3
D-076,2024-04,87.7,82.98,2.921,1.097,0.299,1,0
D-076,2024-05,81.16,85.91,1.872,1.612,0.328,1,1
D-076,2024-06,78.54,97.42,1.743,1.609,0.331,3,5
D-076,2024-07,69.46,91.6,1.221,1.153,0.324,2,4
D-076,2024-08,54.62,76.42,1.277,1.765,0.387,1,1
D-076,2024-09,52.11,69.78,1.37,0.7,0.402,0,2
D-076,2024-10,58.63,55.63,-0.347,-0.057,0.45,0,4
D-076,2024-11,63.04,45.97,0.837,-0.141,0.47,1,3
D-076,2024-12,66.67,45.59,0.779,1.377,0.453,0,3
D-077,2021-01,50.41,48.04,0.435,-0.568,0.512,0,1
D-077,2021-02,52.58,57.41,0.15,0.561,0.473,0,2
D-077,2021-03,65.98,68.16,-0.81,0.36,0.373,1,4
D-077,2021-04,67.19,77.77,0.707,1.149,0.369,0,5
D-077,2021-05,53.31,84.06,0.159,2.852,0.335,1,4
D-077,2021-06,49.95,87.45,-0.056,1.078,0.362,0,6
D-077,2021-07,36.6,77.91,0.397,0.937,0.386,1,6
D-077,2021-08,31.14,75.81,0.471,2.113,0.413,1,2
D-077,2021-09,25.76,58.94,-0.23,0.34,0.517,0,2
D-077,2021-10,17.85,53.24,-1.382,0.232,0.499,1,0
D-077,2021-11,29.12,45.88,0.389,-0.683,0.517,0,4
D-077,2021-12,36.26,44.85,-1.473,-0.484,0.561,0,3
D-077,2022-01,56.09,49.47,2.094,1.167,0.516,3,2
D-077,2022-02,66.05,55.2,0.76,0.728,0.473,3,7
D-077,2022-03,64.46,65.82,1.099,1.577,0.455,4,3
D-077,2022-04,61.48,78.87,2.657,1.892,0.37,1,2
D-077,2022-05,50.72,92.41,0.865,1.501,0.341,4,3
D-077,2022-06,35.27,93.77,0.204,2.524,0.344,0,7
D-077,2022-07,23.61,95.44,0.037,2.642,0.324,0,4
D-077,2022-08,10.58,83.59,-0.434,0.403,0.383,1,7
D-077,2022-09,14.04,75.85,-1.769,0.798,0.407,1,11
D-077,2022-10,12.29,59.77,-0.67,1.627,0.48,0,6
D-077,2022-11,23.31,53.26,-2.19,1.301,0.502,0,4
D-077,2022-12,29.66,55.14,-0.21,0.755,0.473,1,6
D-077,2023-01,42.0,61.66,0.616,0.633,0.484,1,4
D-077,2023-02,58.66,74.76,1.085,0.589,0.413,3,4
D-077,2023-03,56.51,78.32,-0.136,1.874,0.396,2,7
D-077,2023-04,59.72,89.45,2.286,1.881,0.388,2,4
D-077,2023-05,53.13,96.13,0.826,1.765,0.285,1,6
D-077,2023-06,44.55,93.33,1.008,1.305,0.319,1,7
D-077,2023-07,35.85,86.72,-0.319,1.809,0.301,2,4
D-077,2023-08,38.48,81.55,0.142,1.52,0.405,0,2
D-077,2023-09,24.94,76.21,-2.163,1.668,0.354,2,5
D-077,2023-10,26.3,70.49,-0.119,0.621,0.418,0,4
D-077,2023-11,31.55,59.37,-1.048,0.853,0.466,1,2
D-077,2023-12,47.94,57.8,-0.804,-0.746,0.497,3,3
D-077,2024-01,62.3,55.94,-0.099,0.593,0.408,0,5
D-077,2024-02,62.42,64.92,1.465,-0.311,0.449,2,4
D-077,2024-03,63.44,81.22,-0.015,0.78,0.342,1,5
D-077,2024-04,60.51,89.95,-0.356,2.375,0.364,2,2
D-077,2024-05,48.94,100.0,1.709,2.517,0.299,2,6
D-077,2024-06,37.43,100.0,-1.219,1.376,0.295,0,7
D-077,2024-07,31.25,100.0,0.92,2.505,0.279,1,7
D-077,2024-08,38.2,99.7,1.174,2.774,0.287,2,2
D-077,2024-09,29.21,80.27,-1.106,0.606,0.361,1,6
